Entidade,Ano,Produção Anual de Plástico,Código_x,Participação na emissão global de plásticos para o oceano,Código_y,Participação da reciclagem do lixo total regional,Participação da queima do lixo total regional,Participação do lixo descartado e mal gerido do total regional,Participação do lixo encaminhado para aterros do total regional,Código,Lixo plástico mal gerenciado por pessoa (kg por ano),Cidade,Região,Qualidade do Ar,Poluição da Água
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Surat,Gujarat,46.3592233,61.96808511
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Siliguri,West Bengal,40.0,67.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Durgapur,West Bengal,12.5,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Erode,Tamil Nadu,50.0,61.11111111
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Salem,Tamil Nadu,48.80952381,64.28571429
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Coimbatore,Tamil Nadu,50.0,65.74074074
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Mysore,Karnataka,51.5625,62.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Rajkot,Gujarat,43.60465116,58.10810811
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Vadodara,Gujarat,43.45794393,65.90909091
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Gandhinagar,Gujarat,87.90322581,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kozhikode,Kerala,57.25806452,70.23809524
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jalgaon,Maharashtra,33.75,54.6875
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Sikar,Rajasthan,58.33333333,87.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jalandhar,Punjab,23.75,67.1875
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Hubli,Karnataka,26.78571429,69.44444444
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Munger,Bihar,100.0,62.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Thoothukudi,Tamil Nadu,50.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Agra,Uttar Pradesh,23.61111111,69.82758621
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Hassan,Karnataka,68.18181818,60.71428571
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Lucknow,Uttar Pradesh,25.66666667,72.82608696
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Amritsar,Punjab,21.56862745,76.70454545
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kakinada,Andhra Pradesh,62.5,37.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Latur,Maharashtra,83.33333333,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Nellore,Andhra Pradesh,31.48148148,66.66666667
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Navi Mumbai,Maharashtra,40.2173913,55.27522936
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jaipur,Rajasthan,43.6746988,63.55263158
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kanpur,Uttar Pradesh,16.40625,76.66666667
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Indore,Madhya Pradesh,45.0,70.56451613
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Varanasi,Uttar Pradesh,19.33962264,70.91836735
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Patna,Bihar,14.49275362,68.25396825
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhopal,Madhya Pradesh,48.92857143,67.30769231
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Mangalore,Karnataka,65.09433962,47.53289474
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Gwalior,Madhya Pradesh,25.0,72.97297297
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Allahabad,Uttar Pradesh,13.7195122,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Thrissur,Kerala,47.82608696,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Srinagar,Jammu and Kashmir,77.5862069,51.92307692
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Agartala,Tripura,63.63636364,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhubaneswar,Odisha,55.76923077,50.71428571
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ranchi,Jharkhand,52.77777778,65.97222222
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Gangtok,Sikkim,90.625,46.875
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Aizawl,Mizoram,100.0,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Dehradun,Uttarakhand,41.12903226,66.66666667
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Guwahati,Assam,33.75,78.77358491
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Visakhapatnam,Andhra Pradesh,40.40697674,69.62025316
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Vijayawada,Andhra Pradesh,30.11363636,58.75
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jodhpur,Rajasthan,27.77777778,65.625
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ajmer,Rajasthan,50.0,45.83333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jamshedpur,Jharkhand,46.32352941,55.38461538
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ludhiana,Punjab,17.85714286,68.18181818
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Nashik,Maharashtra,69.44444444,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Meerut,Uttar Pradesh,27.65957447,75.65789474
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Udaipur,Rajasthan,57.14285714,72.58064516
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Faridabad,Haryana,13.06818182,80.42168675
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Aurangabad,Maharashtra,30.64516129,62.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bikaner,Rajasthan,61.9047619,54.16666667
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jabalpur,Madhya Pradesh,42.85714286,68.10344828
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Aligarh,Uttar Pradesh,50.0,0.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Asansol,West Bengal,25.96153846,68.47826087
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Howrah,West Bengal,50.0,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ghaziabad,Uttar Pradesh,12.90322581,80.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Thane,Maharashtra,41.66666667,70.94594595
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Shillong,Meghalaya,73.33333333,73.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Imphal,Manipur,47.91666667,65.38461538
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kolhapur,Maharashtra,52.88461538,69.04761905
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Akola,Maharashtra,31.52173913,62.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bareilly,Uttar Pradesh,45.83333333,48.52941176
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Panaji,Goa,25.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Solapur,Maharashtra,20.83333333,73.07692308
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhilai,Chhattisgarh,34.82142857,55.68181818
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhavnagar,Gujarat,61.36363636,61.9047619
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jhansi,Uttar Pradesh,47.82608696,69.73684211
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Dhanbad,Jharkhand,20.19230769,64.13043478
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Gaya,Bihar,0.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jammu,Jammu and Kashmir,44.76744186,62.82051282
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Amravati,Maharashtra,36.25,59.61538462
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Belgaum,Karnataka,46.71052632,82.43243243
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Haridwar,Uttarakhand,71.875,53.125
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Karaikal,Puducherry,50.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Noida,Uttar Pradesh,11.48255814,82.63473054
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Coonoor,Tamil Nadu,87.5,45.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Valsad,Gujarat,75.0,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kollam,Kerala,75.0,44.11764706
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Muradabad,Uttar Pradesh,37.5,43.75
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Raipur,Chhattisgarh,15.09433962,68.61702128
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Sangli,Maharashtra,47.22222222,62.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ulhasnagar,Maharashtra,10.86956522,73.91304348
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Sri Ganganagar,Rajasthan,50.0,44.44444444
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Rishikesh,Uttarakhand,37.5,87.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Veraval,Gujarat,0.0,100.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Satara,Maharashtra,87.5,56.25
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Udupi,Karnataka,50.0,37.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Kharagpur,West Bengal,50.0,55.76923077
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Begusarai,Bihar,44.44444444,55.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Pondicherry,Puducherry,50.0,59.09090909
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Balasore,Odisha,21.15384615,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Ratlam,Madhya Pradesh,65.0,55.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Srikakulam,Andhra Pradesh,75.0,37.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bharuch,Gujarat,30.55555556,67.85714286
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhagalpur,Bihar,53.75,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bhiwani,Haryana,25.0,12.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Tirupur,Tamil Nadu,42.64705882,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Nagercoil,Tamil Nadu,37.5,55.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Nanded,Maharashtra,38.23529412,53.57142857
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Bilaspur,Chhattisgarh,31.57894737,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Chandrapur,Maharashtra,11.11111111,68.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Eluru,Andhra Pradesh,54.16666667,57.14285714
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Palakkad,Kerala,86.53846154,54.16666667
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Rourkela,Odisha,33.0,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Pathanamthitta,Kerala,89.70588235,38.63636364
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Jaunpur,Uttar Pradesh,50.0,62.5
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Darbhanga,Bihar,40.625,59.375
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Dibrugarh,Assam,51.78571429,44.44444444
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Rohtak,Haryana,50.0,25.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Muzaffarpur,Bihar,17.59259259,57.60869565
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Purnia,Bihar,100.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Wardha,Maharashtra,50.0,50.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Hisar,Haryana,29.62962963,46.15384615
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Anand,Gujarat,78.84615385,45.45454545
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Navsari,Gujarat,68.75,54.54545455
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Tenali,Andhra Pradesh,71.42857143,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Mohali,Punjab,87.5,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Nalgonda,Telangana,75.0,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Korba,Chhattisgarh,43.75,43.75
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Tinsukia,Assam,0.0,75.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Greater Noida,Uttar Pradesh,25.0,100.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Alwar,Rajasthan,37.5,55.76923077
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Vizianagaram,Andhra Pradesh,58.33333333,58.33333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Gorakhpur,Uttar Pradesh,47.11538462,66.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Chittoor,Andhra Pradesh,70.0,70.83333333
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Haldia,West Bengal,0.0,100.0
India,2016.0,,,,IND,12.197806,3.757444,49.636204,34.40855,,,Warangal,Telangana,53.40909091,71.875
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Ahmedabad,Gujarat,32.96296296,66.9921875
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jamnagar,Gujarat,34.48275862,58.33333333
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Mumbai,Maharashtra,25.16025641,75.32537961
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kolkata,West Bengal,25.93457944,68.26923077
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Chennai,Tamil Nadu,35.88435374,73.07017544
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Hyderabad,Telangana,31.49253731,70.10703364
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Nagpur,Maharashtra,46.61016949,69.44444444
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Pune,Maharashtra,39.10788382,71.86147186
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kochi,Kerala,36.5625,68.40277778
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Surat,Gujarat,46.3592233,61.96808511
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Siliguri,West Bengal,40.0,67.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Durgapur,West Bengal,12.5,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Erode,Tamil Nadu,50.0,61.11111111
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Salem,Tamil Nadu,48.80952381,64.28571429
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Coimbatore,Tamil Nadu,50.0,65.74074074
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Mysore,Karnataka,51.5625,62.5
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Rajkot,Gujarat,43.60465116,58.10810811
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Vadodara,Gujarat,43.45794393,65.90909091
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Gandhinagar,Gujarat,87.90322581,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kozhikode,Kerala,57.25806452,70.23809524
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jalgaon,Maharashtra,33.75,54.6875
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Sikar,Rajasthan,58.33333333,87.5
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jalandhar,Punjab,23.75,67.1875
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Hubli,Karnataka,26.78571429,69.44444444
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Munger,Bihar,100.0,62.5
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Thoothukudi,Tamil Nadu,50.0,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Agra,Uttar Pradesh,23.61111111,69.82758621
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Hassan,Karnataka,68.18181818,60.71428571
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Lucknow,Uttar Pradesh,25.66666667,72.82608696
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Amritsar,Punjab,21.56862745,76.70454545
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kakinada,Andhra Pradesh,62.5,37.5
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Latur,Maharashtra,83.33333333,58.33333333
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Nellore,Andhra Pradesh,31.48148148,66.66666667
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Navi Mumbai,Maharashtra,40.2173913,55.27522936
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jaipur,Rajasthan,43.6746988,63.55263158
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kanpur,Uttar Pradesh,16.40625,76.66666667
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Indore,Madhya Pradesh,45.0,70.56451613
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Varanasi,Uttar Pradesh,19.33962264,70.91836735
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Patna,Bihar,14.49275362,68.25396825
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bhopal,Madhya Pradesh,48.92857143,67.30769231
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Mangalore,Karnataka,65.09433962,47.53289474
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Gwalior,Madhya Pradesh,25.0,72.97297297
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Allahabad,Uttar Pradesh,13.7195122,75.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Thrissur,Kerala,47.82608696,75.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Srinagar,Jammu and Kashmir,77.5862069,51.92307692
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Agartala,Tripura,63.63636364,58.33333333
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bhubaneswar,Odisha,55.76923077,50.71428571
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Ranchi,Jharkhand,52.77777778,65.97222222
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Gangtok,Sikkim,90.625,46.875
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Aizawl,Mizoram,100.0,75.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Dehradun,Uttarakhand,41.12903226,66.66666667
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Guwahati,Assam,33.75,78.77358491
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Visakhapatnam,Andhra Pradesh,40.40697674,69.62025316
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Vijayawada,Andhra Pradesh,30.11363636,58.75
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jodhpur,Rajasthan,27.77777778,65.625
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Ajmer,Rajasthan,50.0,45.83333333
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jamshedpur,Jharkhand,46.32352941,55.38461538
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Ludhiana,Punjab,17.85714286,68.18181818
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Nashik,Maharashtra,69.44444444,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Meerut,Uttar Pradesh,27.65957447,75.65789474
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Udaipur,Rajasthan,57.14285714,72.58064516
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Faridabad,Haryana,13.06818182,80.42168675
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Aurangabad,Maharashtra,30.64516129,62.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bikaner,Rajasthan,61.9047619,54.16666667
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jabalpur,Madhya Pradesh,42.85714286,68.10344828
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Aligarh,Uttar Pradesh,50.0,0.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Asansol,West Bengal,25.96153846,68.47826087
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Howrah,West Bengal,50.0,75.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Ghaziabad,Uttar Pradesh,12.90322581,80.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Thane,Maharashtra,41.66666667,70.94594595
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Shillong,Meghalaya,73.33333333,73.33333333
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Imphal,Manipur,47.91666667,65.38461538
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kolhapur,Maharashtra,52.88461538,69.04761905
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Akola,Maharashtra,31.52173913,62.5
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bareilly,Uttar Pradesh,45.83333333,48.52941176
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Panaji,Goa,25.0,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Solapur,Maharashtra,20.83333333,73.07692308
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bhilai,Chhattisgarh,34.82142857,55.68181818
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Bhavnagar,Gujarat,61.36363636,61.9047619
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jhansi,Uttar Pradesh,47.82608696,69.73684211
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Dhanbad,Jharkhand,20.19230769,64.13043478
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Gaya,Bihar,0.0,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Jammu,Jammu and Kashmir,44.76744186,62.82051282
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Amravati,Maharashtra,36.25,59.61538462
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Belgaum,Karnataka,46.71052632,82.43243243
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Haridwar,Uttarakhand,71.875,53.125
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Karaikal,Puducherry,50.0,50.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Noida,Uttar Pradesh,11.48255814,82.63473054
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Coonoor,Tamil Nadu,87.5,45.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Valsad,Gujarat,75.0,75.0
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Kollam,Kerala,75.0,44.11764706
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Muradabad,Uttar Pradesh,37.5,43.75
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Raipur,Chhattisgarh,15.09433962,68.61702128
India,2017.0,,,,IND,12.617458,3.8932753,48.45246,35.036797,,,Sangli,Maharashtra,47.22222222,62.5
